Small Unit Installation Postcode,Jan 2012 - Installations Quantity,Jan 2012 - SGU Rated Output In kW,Feb 2012 - Installations Quantity,Feb 2012 - SGU Rated Output In kW,Mar 2012 - Installations Quantity,Mar 2012 - SGU Rated Output In kW,Apr 2012 - Installations Quantity,Apr 2012 - SGU Rated Output In kW,May 2012 - Installations Quantity,May 2012 - SGU Rated Output In kW,Jun 2012 - Installations Quantity,Jun 2012 - SGU Rated Output In kW,Jul 2012 - Installations Quantity,Jul 2012 - SGU Rated Output In kW,Aug 2012 - Installations Quantity,Aug 2012 - SGU Rated Output In kW,Sep 2012 - Installations Quantity,Sep 2012 - SGU Rated Output In kW,Oct 2012 - Installations Quantity,Oct 2012 - SGU Rated Output In kW,Nov 2012 - Installations Quantity,Nov 2012 - SGU Rated Output In kW,Dec 2012 - Installations Quantity,Dec 2012 - SGU Rated Output In kW
2903,1,3.15,2,8.72,1,1.9,3,11.98,2,9,5,17.99,1,3,0,0,1,3.04,1,3.2,5,22.65,9,40.69
2904,1,2.28,7,27.1,38,57.76,3,11.6,6,20.19,14,48.685,2,6,2,11.75,3,6.04,9,41.04,6,19.61,8,33.38
2905,2,4.01,4,9.97,6,12.28,4,12.936,12,34.92,15,40.675,10,28.54,9,33.97,10,39.74,8,29.71,12,57.83,13,59.32
2906,3,5.67,0,0,1,1.14,4,13.17,4,13.21,5,10.115,3,7.2,10,35.72,7,27.38,9,30.9,7,19.53,8,38.455
2911,0,0,0,0,0,0,1,1.92,1,1.56,5,10.794,1,3,0,0,0,0,1,3,3,7.92,2,6
2912,3,7.59,0,0,0,0,1,6.84,2,4.5,3,8.29,1,5,3,5.17,0,0,2,7,1,3,3,18
2913,2,4.48,7,19.22,5,13.76,3,7,25,76.28,19,51.64,7,23.5,7,22.83,6,20.35,10,28.4,15,45.171,13,55.81
2914,4,7.725,7,19.79,6,13.68,12,38.165,10,24.87,26,62.62,7,21.768,6,16.35,5,11.7,6,21.67,10,35.38,17,90.295
3000,0,0,1,1.9,0,0,0,0,2,29.675,0,0,0,0,0,0,1,5.06,0,0,0,0,1,7.521
3002,1,1.5,0,0,0,0,0,0,0,0,1,2.66,1,1.56,0,0,0,0,0,0,0,0,0,0
3003,0,0,0,0,0,0,1,2,3,7.26,0,0,0,0,1,1.52,0,0,0,0,2,6.55,1,3
3004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
3006,0,0,0,0,0,0,0,0,1,19.975,0,0,0,0,0,0,1,3.12,0,0,0,0,0,0
3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3011,4,11.75,4,8.02,5,13.855,6,12.9,10,24.3,18,41.74,8,23.08,9,23.01,14,35.52,1,2.28,2,11.07,9,32.51
3012,4,9.61,13,30.84,8,21.01,15,33.78,33,81.945,37,91.27,10,33.22,6,16.42,17,56.355,4,14.25,6,17,6,25.8
3013,2,5.41,2,3.5,10,25.87,10,22.6,20,43.305,14,40.315,10,16.62,10,30.34,27,74.415,2,4.4,5,14.15,6,15.1
3015,5,11.03,5,9.81,11,31.965,4,9.02,14,30.265,23,56.75,9,23.8,4,9.86,19,62.16,5,13.1,2,5,9,21.53
3016,1,1.52,3,7.9,8,17.96,10,25.39,23,85.515,13,43.855,8,24.73,6,15.58,13,44.71,3,8.12,3,7.42,8,28.215
3018,5,15.03,15,33.92,11,31.18,13,28.135,13,29.45,22,56.975,9,29.958,8,28.515,16,71.82,8,26.29,4,7.38,7,23.07
3019,4,7.98,4,8.24,5,14.64,3,6.46,8,25.685,11,30.93,8,20.95,6,12.71,5,18.635,4,11.74,3,8.12,4,16.55
3020,18,45.43,31,68.11,32,74.84,65,179.65,48,112.71,71,198.29,29,89.1,26,75.535,48,184.415,24,86.195,17,49.35,28,87.65
3021,29,70.68,26,65.505,51,115.535,38,83.67,93,201.2,88,221.91,39,105.09,33,90.695,54,174.58,30,73.945,28,69.11,41,127.12
3022,3,8.02,2,6.46,1,5,4,6.55,6,20.11,4,14.94,2,8.888,4,14.14,2,4.52,5,8.13,0,0,4,11.5
3023,20,49.67,56,128.855,62,153.38,97,227.54,133,309.648,126,400.348,70,197.545,82,265.8,96,318.176,42,120.73,44,178.52,65,249.41
3024,25,60.06,39,93.425,57,132.905,46,112.635,68,176.895,63,160.985,35,98.04,22,75.37,28,81.585,18,48.84,14,45.45,21,73.79
3025,5,10.47,3,5.04,9,19.89,8,16.47,5,9.46,18,47.82,9,21.02,9,24.77,12,37.44,6,16.82,6,15.63,4,12.27
3026,0,0,0,0,0,0,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3027,6,14.74,4,6.12,8,17.29,6,14.87,14,34.81,24,63.19,9,27.37,8,22.8,9,24.95,3,7.55,3,9.61,12,38.62
3028,13,31.5,23,50.41,37,96.025,43,97.405,61,145.875,56,162.244,28,78.047,26,89.385,29,96.56,12,38.48,18,56.06,24,79.21
3029,72,163.415,150,341.015,162,381,176,405.255,221,566.455,234,620.729,105,317.473,113,317.56,157,527.19,102,244.27,63,207.26,104,295.25
3030,51,121.905,104,254.624,98,201.17,148,349,166,426.084,189,530.73,91,255.2,89,285.73,140,477.545,47,154.23,59,184.84,71,257.92
3031,0,0,3,7.6,4,5.96,6,11.02,13,34.45,16,60.519,4,9.59,6,20.465,15,50.955,1,1.6,5,14.838,6,13.78
3032,7,20.21,5,8.78,13,37.295,15,47.35,12,38.61,29,87.275,19,50.77,12,38.2,21,83.125,10,30.805,7,23.73,6,15.02
3033,5,10.9,8,14.5,10,23.66,9,26.56,13,27.985,21,62.3,11,32.56,11,34.6,13,39.875,7,33.39,7,22.1,6,13.55
3034,3,5.62,8,16.64,6,16.685,8,23.28,15,37.2,13,35.25,3,7.6,10,36.415,12,48.225,6,14.8,10,33.59,6,14.98
3036,2,8.62,4,25.715,6,13.38,1,2,7,17.56,13,49.665,3,11,6,21.548,10,39.65,2,5.7,3,13.42,1,5
3037,24,58.83,33,68.515,64,142.34,68,158.395,113,291.88,118,379.321,60,210.395,44,135.94,85,321.046,30,99.62,26,84.75,26,87.7
3038,15,36.87,23,58.859,20,47.65,39,111.495,64,176.53,77,254.925,31,100.39,20,64.475,42,167.015,15,47.04,13,75.9,20,77.72
3039,4,8.045,5,16.926,4,10.76,3,10.985,6,11.87,16,44.9,7,19.58,5,13.27,6,18.42,4,14,7,22.83,2,4.38
3040,6,13.92,7,24.145,5,12.6,4,9.56,15,47.295,20,62.23,15,52.655,16,60.825,25,93.62,6,17.85,3,11.89,13,46.68
3041,3,4.6,1,1.52,8,14.77,6,15.52,12,31.71,10,45.78,10,25.42,3,10.38,13,46.5,4,16.51,3,12.1,5,16.28
3042,4,10.26,14,25.84,11,21.99,15,32.11,13,31.39,24,63.67,5,16.18,8,36.245,24,83.25,6,13.29,7,25.98,9,23.87
3043,11,22.375,10,22.316,12,29.24,29,69.5,30,78.846,32,84.565,18,50.615,4,13.23,26,89.68,6,20.48,8,17.76,14,47.26
3044,5,17.06,7,18.36,17,44.72,14,30.495,27,71.29,28,82.768,13,44.77,8,23.684,13,56.97,11,40.95,7,19.25,11,35.4
3045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3046,5,12.515,23,63.24,17,36.085,25,46.295,34,83.83,25,61.34,11,26.83,11,31.37,19,56.25,13,47.275,16,40.59,11,32.97
3047,6,18.24,3,12.84,12,23.25,14,32.63,25,94.93,25,70.56,11,38.39,13,34.69,15,48.01,9,26.55,5,12.58,5,13.7
3048,12,24.88,16,47.64,11,27.51,24,63.62,28,67,31,82.45,11,32.625,11,28.845,18,50.31,10,31.11,9,26.62,10,31.93
3049,4,8.98,7,13,7,18.515,16,34.586,14,38.57,21,70.38,16,50.78,4,12.58,9,43.58,8,28.22,4,16.825,3,9.2
3051,1,1.52,1,4.44,1,1.61,1,2.34,0,0,1,2,1,3,3,4.55,3,7.47,1,1.92,1,3.04,3,7.46
3052,0,0,0,0,0,0,0,0,0,0,3,6.715,0,0,0,0,3,11.36,0,0,0,0,1,3
3053,0,0,4,11.83,0,0,1,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
3054,1,1.9,1,1.52,2,6.44,0,0,1,1.95,1,2,1,2.09,0,0,4,17.8,0,0,5,16.07,1,2.75
3055,1,5,6,16.47,3,6.88,8,14.24,13,45.285,6,19.48,6,12.605,2,6.5,14,47.955,0,0,5,15.25,8,21.98
3056,3,7.44,11,24.54,13,26.48,12,28.01,6,17.42,18,53.158,8,23.864,9,19.73,17,52.415,4,13.65,2,6.12,8,17.12
3057,0,0,2,3.78,2,7.09,2,4.94,6,15.155,5,16.23,7,14.02,3,6.89,8,39.84,2,6.6,0,0,3,5.93
3058,8,21.5,17,36.15,24,56.78,20,39.51,38,109.47,41,105.7,26,88.055,16,48.99,40,125,17,54.34,12,37.5,16,55.165
3059,6,16.828,14,43.16,8,24.19,18,41.09,23,71.695,37,157.965,13,53.126,14,44.02,24,96.56,10,33.565,7,18.9,15,66.87
3060,3,8.26,11,23.14,7,19.56,8,13.36,10,21.85,15,39.75,9,24.346,7,32.59,9,30.54,4,16.69,2,3.12,6,20.4
3061,3,11.02,2,4.56,4,18.1,7,19.29,4,10.65,8,20.07,4,18.51,2,6.65,5,10.81,0,0,1,3.2,4,29.6
3062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3063,0,0,0,0,0,0,1,3.12,0,0,1,1.95,1,3.8,1,5,1,5,1,4.09,0,0,0,0
3064,38,80.555,57,125.09,75,179.23,102,238.34,134,356.26,161,430.056,73,205.84,65,190.904,60,198.205,54,143.82,44,132.81,64,213.524
3065,0,0,2,3.82,1,1.52,0,0,1,1.52,3,9.45,0,0,1,2.25,3,7.8,0,0,1,2,1,4.32
3066,0,0,0,0,1,2.09,0,0,0,0,1,1.9,0,0,2,3.68,1,3.12,0,0,0,0,2,9.8
3067,1,5.13,3,14.935,0,0,1,20.24,3,7.79,2,8.04,0,0,1,2.34,2,11.88,2,6.63,0,0,1,1.5
3068,2,5.32,4,8.08,5,18.32,5,13.15,2,4.65,16,38.99,5,15.18,11,36.77,19,46.04,2,5.79,4,9.88,8,17.73
3070,2,4.52,8,16.17,7,14.275,12,26.805,21,48.94,30,86.18,7,16.005,12,30.4,18,54.8,6,14,14,40.94,14,36.82
3071,2,4.195,6,11.08,7,13.56,8,11.68,12,22.33,17,37.63,3,12.12,8,23.7,17,57.695,3,13.44,7,18.5,9,25.44
3072,3,4.94,14,36.17,15,35.508,18,54.47,26,63.6,46,137.485,21,60.35,13,36.586,45,133.71,9,27.84,6,11.37,14,37.95
3073,11,28.115,15,25.06,40,96.36,43,102.73,42,107.065,40,103.83,21,58.83,29,75.86,43,130.44,14,39.87,10,26.36,16,48.91
3074,9,16.88,18,50.25,17,38.01,21,44.16,35,88.87,45,114.678,14,45.29,16,41.94,27,87.89,8,32.16,9,22.78,13,53.71
3075,9,18.22,10,18.23,20,47.01,28,59.715,24,55,41,146.295,21,59.195,26,87.95,26,74.28,16,43.83,12,52.72,15,44.51
3076,9,17.06,22,51.45,25,51.5,38,82.52,64,150.89,52,154.54,27,92.165,26,74.89,31,97.59,17,46.995,17,56.19,23,69.88
3078,1,1.52,1,1.52,10,23.29,7,19.81,7,18.34,10,27.5,7,17.06,9,30.84,10,35.5,1,4,3,5,5,17
3079,4,11.39,5,9.72,4,7.98,9,20.02,15,44.09,14,37.15,5,16.61,5,10.573,15,57.935,3,10.4,4,16.34,11,38.186
3081,3,5.24,2,3.04,10,20.23,12,19.96,6,17.55,14,36.55,3,6.4,1,10,7,21.075,3,10.06,2,6.2,5,38.22
3082,9,16.32,15,30.92,26,54.2,31,67.645,42,111.91,58,167.715,29,84.4,27,97,51,169.14,19,60.056,20,54,20,59.95
3083,4,8.84,20,45.66,24,62.91,29,62.83,45,113.56,60,180.71,20,55.7,24,80.59,25,82.12,13,34.19,8,30.7,20,58.57
3084,9,26.89,13,29.81,16,36.41,19,53.06,24,58.11,33,94.16,9,26.79,11,34.89,20,79.795,5,29.56,6,15.42,17,57.72
3085,3,5.32,5,10.185,3,4.94,9,17.71,13,32.395,23,58.91,8,27.608,8,27.74,12,44.61,3,6,8,22.35,6,16.835
3087,0,0,6,10.64,7,20.32,3,4.8,11,28.99,14,31.61,5,20.21,5,15.55,7,19,3,9.72,4,7.17,7,27.05
3088,6,14.3,7,19.03,18,39.5,26,60.63,28,71.97,44,137.215,13,39.475,16,40.02,24,77.545,7,26.52,10,26.71,16,46.645
3089,6,14.03,13,40.23,15,57.76,10,23.46,17,53.5,21,79.24,6,16.07,8,26.58,13,48.22,5,16.52,8,30.65,5,20.5
3090,0,0,0,0,1,4.18,1,2.33,2,6.51,3,9.53,2,6.84,2,9.27,3,8.8,0,0,1,4.5,6,19.52
3091,0,0,2,5.7,4,14.02,1,3.04,1,1.52,5,23.17,0,0,0,0,3,11.47,0,0,2,6.5,1,4.9
3093,1,1.52,1,1.52,2,3.04,2,6.5,4,18.235,8,30.4,2,8.04,4,14.44,3,15.5,3,9.26,0,0,4,13.3
3094,1,1.52,5,20.71,1,1.52,8,18.536,6,16.9,10,24.64,6,17.07,2,7.94,8,25.275,3,7.72,3,7.61,6,21.86
3095,9,16.33,12,32.59,19,51.12,20,44.992,31,86.745,35,117.414,17,60.9,17,60.07,27,105.245,14,48.07,7,26.71,14,44.48
3096,2,6.49,1,2.28,2,5.71,1,3.28,1,1.52,7,18.45,2,4.56,1,2.4,2,5.52,0,0,1,9,0,0
3097,2,7.02,2,7.7,3,9.34,0,0,1,1.52,3,6.8,2,5.185,0,0,3,13.96,1,1.6,1,4.5,0,0
3099,3,7.6,2,3.42,2,3.04,6,14.92,10,29.767,6,17.245,4,17.835,8,29.08,4,15.268,0,0,4,29.22,4,16.24
3101,2,6.06,8,25.8,7,21.371,5,11.63,15,52.272,14,51.105,9,31.06,4,6.56,11,33.035,5,21.69,5,12.415,9,34.01
3102,0,0,1,2,3,6.46,2,3.9,3,8.33,12,41.05,1,3,2,7.95,7,21.98,0,0,0,0,6,20.74
3103,1,2.28,3,10.64,7,17.405,8,20.49,11,42.555,4,17.24,6,18.12,7,21.33,12,44.355,1,5,8,22.055,5,16.85
3104,2,4.94,8,20.715,3,4.6,8,26.05,9,25.79,19,59.615,4,8.59,5,19.04,13,66.15,0,0,6,23.43,14,49.53
3105,1,5.25,3,7.02,5,10.26,5,17.155,6,21.06,11,30.08,5,18.005,3,7.62,13,45.625,4,13.2,3,10.6,6,19.03
3106,4,10.7,8,20.645,8,19.7,2,6.22,10,29.82,14,47.644,9,36.73,7,23.9,24,109.2,8,37.32,6,22.2,8,32.38
3107,1,3.42,4,13.39,7,19.63,2,5.02,9,27.21,15,42.13,8,22.64,5,17.07,11,39.18,6,18.96,5,18.48,6,18.35
3108,3,8.06,8,16.7,6,9.31,12,29.025,18,49.02,23,66.52,12,39.75,13,43.694,24,87.275,3,6.62,7,19.94,11,29.76
3109,5,12.12,15,29.65,5,17.4,18,49.8,20,47.48,23,69.6,4,10.04,14,39.93,19,65.67,13,39.98,10,30.31,16,46.19
3111,4,14.72,5,13.84,8,15.52,7,27.02,9,27.95,16,48.965,4,15.07,10,37.135,7,31.54,3,10.8,4,17.55,4,14
3113,2,4.48,5,15.66,9,23.48,4,11.17,16,49.98,16,49.25,8,52.43,8,26.1,9,37.11,4,15.56,4,14.6,8,31.07
3114,1,1.44,1,3.99,5,12.8,1,1.64,3,7.34,5,14.31,1,5,1,4.68,5,18.95,3,12.735,0,0,6,28.9
3115,0,0,2,4.56,1,5.7,3,12.175,8,27.14,9,26.31,3,13.01,2,5.9,7,29.945,2,9,4,10.95,3,10.5
3116,8,17.18,5,12.16,8,20.19,5,11.88,19,48.955,24,79.94,7,23.015,7,21.03,11,37.64,7,21.25,1,2,4,16.95
3121,1,1.52,3,6.41,5,9.67,4,7.74,8,19.09,12,32.646,5,12.52,3,6.5,9,24.673,1,1.5,11,21.91,9,24.535
3122,2,3.12,2,3.04,3,10.75,4,11.91,3,5.46,9,24.69,0,0,7,25.96,7,22.715,3,8.4,3,9.544,5,14.565
3123,0,0,1,3,3,5.32,1,3.8,4,10.82,3,10.4,5,17.56,5,15.79,2,7.7,1,3,2,7.4,2,9
3124,2,3.52,7,15.2,3,10.68,3,18.36,12,33.05,18,51.55,6,23.342,6,15.545,16,63.46,4,12.99,2,13.905,11,28.85
3125,3,6.18,8,21.63,5,13.146,3,9.41,11,21.095,17,50.1,8,21.95,3,9.52,8,28.18,3,8.03,7,16.28,7,25
3126,3,8.08,1,2.09,2,6.245,2,5.7,3,12.465,3,9.58,1,2.66,1,5.28,3,5.5,2,9.75,1,4,4,17.102
3127,3,5.11,1,2.28,3,8.11,4,14.075,12,37.855,14,42.255,6,23.38,3,11,16,42.66,4,12.5,6,15.32,12,38.465
3128,3,6.41,4,11.87,9,19.39,7,21.34,10,23.95,16,51.29,4,11.01,3,10.39,9,34.59,0,0,5,10.07,22,44.97
3129,1,1.52,6,10.86,4,6.67,5,12.18,11,24.19,11,23.765,11,34.18,8,22.275,22,74.48,1,1.8,3,17.67,16,30.405
3130,8,20.485,10,25.34,18,33.025,19,43.7,29,91.818,26,65.23,16,42.832,19,48.645,21,59.88,11,31.16,10,21.21,21,71.39
3131,7,14.78,10,17.1,14,34.315,10,18.48,15,39.67,27,75.015,12,28.79,12,25.56,14,101.705,8,28,6,18.95,7,19
3132,2,6.44,5,12.49,7,12.4,9,15.59,16,51.62,24,66.805,9,30.78,4,13,10,28.655,4,9.6,3,9.27,7,17.4
3133,8,22.58,10,24.73,22,44.5,22,60.06,22,56.915,28,80.315,13,43.16,14,44.37,39,133.595,4,11.76,7,22.52,16,42.4
3134,10,19.26,10,21.57,15,34.95,27,72.925,33,87.92,52,141.462,9,25.795,19,65.57,36,126.035,11,36.065,7,19.97,19,117.46
3135,7,19.82,5,13.53,9,19.265,15,33.77,13,30.74,26,82.94,10,19.9,8,21.5,24,86.77,1,4.41,9,29.2,14,40.78
3136,17,34.64,17,34.49,26,55.13,30,70.76,56,138.925,60,163.38,21,57.915,22,57.565,35,125.225,16,46.06,18,58.32,29,81.47
3137,7,23.59,9,25.03,12,28.93,17,43.46,19,49.38,35,108.17,19,189.02,11,54.725,22,242.95,13,35.47,12,36.365,13,40.71
3138,11,24.35,17,42.785,36,95.66,34,90.85,42,110.355,48,148.29,21,80.38,19,57.78,28,113,14,42.5,6,20.58,13,46.4
3139,10,20.58,15,46.21,23,50.28,20,59.29,22,73.96,32,100.51,19,70.98,20,72.43,25,103.715,9,32.32,13,37.03,7,38.9
3140,5,10.64,12,27.7,9,20.11,22,52.99,38,114.925,42,123.33,21,70.17,12,40.915,24,77.645,11,33.49,8,24.02,11,39.16
3141,0,0,0,0,1,11.4,1,3.04,2,3.9,2,3.56,3,14.532,1,4.5,3,8.07,0,0,0,0,2,8.84
3142,0,0,2,3.53,0,0,0,0,0,0,5,21.475,2,5.78,0,0,4,13.52,0,0,2,4.9,3,11.21
3143,1,4,1,1.52,1,3.04,0,0,1,2.4,1,4.5,0,0,2,5.7,1,4.8,1,5,0,0,2,8.4
3144,0,0,1,3,2,4.02,2,6.56,5,13.24,6,17.535,3,18,4,14.5,4,15.2,0,0,3,7.63,5,16.56
3145,3,6.27,7,23.45,2,5.96,7,16.71,15,42.545,15,41.265,6,15.085,6,15.82,14,46.535,3,8.98,5,20.35,9,33.06
3146,2,4.56,7,15.94,5,14.42,6,17.2,14,40.28,17,59.955,5,21.29,8,22.34,17,56.41,7,28.57,7,19.31,13,61.53
3147,2,6.04,2,6.34,8,20.01,10,24.605,13,29.34,8,21.02,8,21.62,10,38.485,15,40.25,3,11.2,4,12.75,9,32.78
3148,3,9.5,2,3.52,4,6.92,11,21.795,9,22.63,8,20.84,5,13.4,2,4.62,11,36.64,1,2.28,3,6.32,10,20.86
3149,5,10.55,14,27.93,24,74.93,22,52.115,33,87.216,37,85.075,27,98.305,17,53.475,34,117.705,9,26.6,9,24.32,18,62.38
3150,14,41.44,39,80.42,48,131.266,44,126.21,74,201.486,101,307.701,39,131.26,32,112.495,83,278.745,18,77.92,21,65.46,55,173.16
3151,2,3.04,5,7.765,9,17.45,12,30.654,5,14.98,10,27.15,7,22.66,6,14.775,10,33.25,1,2.4,4,13,8,23.38
3152,13,32.36,19,45.69,32,65.698,35,95.585,51,133.965,62,182.975,28,76.85,18,57.91,38,120.06,12,42.59,7,19.4,28,88.88
3153,9,19.08,25,45.8,21,42.81,25,51.19,33,118.565,31,118.31,13,45.15,15,62.718,29,176.42,11,32.28,14,55.17,22,200.32
3154,2,4.56,8,22.76,1,1.56,7,19.04,10,26.485,4,13.68,5,13.48,3,12.3,10,38.18,0,0,1,2.4,3,11.92
3155,5,12.1,18,39.2,20,44.01,29,68.63,31,88.49,37,96.86,17,49.19,14,38.385,29,87.21,8,18.88,8,20.93,17,46.185
3156,25,63.345,30,71.24,59,142.25,39,87.08,61,180.93,82,261.845,36,110.23,39,112.63,53,189.655,18,69.68,18,57.1,30,92.65
3158,5,14.61,4,16.14,4,9.88,5,10.74,9,15.03,11,33.01,8,23.125,3,8.16,5,19.68,2,5,3,12.14,3,8.94
3159,1,1.52,3,4.64,2,5.766,3,7.236,3,10.62,5,18,3,13.19,0,0,0,0,0,0,0,0,3,9.5
3160,1,5.13,1,1.9,2,3.02,7,21.55,11,31.835,9,28.592,9,27.65,4,10.74,14,59.27,2,4.84,1,4.5,1,3
3161,2,3.04,1,3.04,1,5,2,6.995,4,8.69,2,9.94,3,6.78,5,17.85,4,18.935,1,3,0,0,4,18
3162,2,4.56,3,8.87,7,15.7,3,6.31,16,51.305,14,42.38,5,15.45,3,13.31,12,49.1,2,3.31,5,12.82,10,33.87
3163,8,15.85,15,34.425,10,25.03,18,40.72,19,48.44,24,74.14,11,34.725,10,28.09,15,43.78,3,8.6,5,11.81,13,31.59
3164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0
3165,9,20.2,10,19.95,10,23.48,25,59.165,32,77.64,35,100.27,7,22.42,7,18.765,17,58.34,8,40.202,9,27.555,16,44.68
3166,1,2.4,10,20.56,6,15.75,11,23.76,14,31.53,21,57.615,8,22.22,11,34.84,19,68.78,6,31.03,8,30.995,29,82.92
3167,2,3.04,5,12.375,8,19.14,5,15.77,9,19.46,11,33.86,3,6.02,8,32.99,9,35.12,2,7.4,3,9.78,22,42.59
3168,0,0,4,11.5,2,3.08,8,23.735,16,39.645,15,41.2,3,17.25,4,11.95,13,41.3,4,8.56,10,24.57,7,13.38
3169,5,14.21,8,18.05,17,33.935,16,42.86,29,81.855,20,54.63,5,10.72,14,38.49,17,64.935,10,34.42,8,21.34,14,41.03
3170,7,13.52,11,23.72,15,37.49,20,49.363,28,64.81,24,71.02,14,44.75,16,51.64,22,68.08,8,26.75,7,19.94,17,46.46
3171,9,22.8,14,28.38,29,80.055,28,74.49,25,64.16,33,98.79,15,41.05,14,36.75,22,74.505,5,14.29,14,43.53,49,124.45
3172,10,21.69,15,31.73,20,46.045,29,71.71,45,115.775,33,90.525,17,47.18,14,42.36,31,99.13,10,27.85,16,42.59,36,70.98
3173,24,55.28,20,40.82,35,85.5,29,70.885,42,106.02,60,165.024,28,85.305,25,78.86,47,167.675,17,56.23,13,40.94,25,77.57
3174,6,12.22,21,37.9,31,70.62,32,76.1,46,105.355,62,164.195,24,68.17,22,61.5,31,102.75,13,33.56,28,71.43,21,54.61
3175,22,46.09,38,77.8,48,106.95,50,112.955,67,182.63,62,180.705,21,55.04,23,59.203,31,96.64,19,48.64,19,60.76,38,114.22
3177,7,13.3,4,8.74,11,22.83,12,24.675,21,45.185,20,43.59,5,11.02,10,23.35,12,29.9,5,16.43,1,2.5,10,21.44
3178,21,53.89,27,63.02,50,116.39,36,99.975,69,176.065,76,233.74,39,121.13,31,99.68,51,191.025,14,50.91,24,74.11,36,120.11
3179,4,7.6,7,15.52,4,8.59,5,12.88,12,24.68,12,34.974,8,25.025,4,10.19,5,17.32,3,13.3,3,8,7,21.37
3180,6,18.71,6,12.16,5,8.05,6,13.44,13,109.525,15,49.92,4,15.12,7,23.29,5,19.87,3,19.02,2,6,4,8.6
3181,0,0,2,3.04,1,3.12,1,1.52,3,6.97,7,17.95,0,0,1,3.5,3,12.16,0,0,0,0,2,5.25
3182,3,5.89,0,0,0,0,1,5,0,0,6,19.58,1,1.5,2,6.18,5,25.72,2,2.645,1,4,1,5
3183,0,0,0,0,1,3.04,0,0,3,5.1,12,22.28,2,6.495,4,10.74,4,15,2,7.25,3,7.93,6,15.69
3184,9,20.11,3,8.88,3,9.08,1,1.71,2,2.5,4,12.53,0,0,0,0,0,0,1,1.56,0,0,5,20.9
3185,1,3,2,3.44,7,17.76,4,7.02,6,13.7,7,16.15,6,20.165,3,7.62,9,34.79,2,8,0,0,2,6
3186,1,3,3,8.81,2,3.02,6,12.505,11,36.53,8,26.04,8,21.865,6,21.965,17,67.035,3,11.32,3,10.51,7,28
3187,2,4.22,3,7.85,5,15.995,5,18.96,10,22.59,11,37.79,5,22.75,5,21.48,4,15.03,2,5.9,3,7.6,5,21.12
3188,2,3.4,6,14.66,5,8.06,5,11.27,5,18.67,11,34.43,5,14.45,11,35.925,15,52.145,4,12.676,2,6.29,7,17.78
3189,1,1.56,1,1.52,2,5.52,4,21.29,5,16.385,4,7.66,5,32.84,2,4,2,8,1,2.4,3,11.56,5,11.44
3190,1,1.52,2,3.04,6,11.1,4,13.04,10,31.6,10,23.56,7,19.83,3,9.64,8,25.64,1,1.5,0,0,4,12.5
3191,0,0,1,5,1,3.04,4,13.45,1,1.9,8,26.8,5,13.72,1,4.9,9,34.12,1,8.5,4,13.14,6,19
3192,3,4.15,13,28.535,13,34.7,15,30.73,26,63.745,20,68.77,14,37.73,17,47.615,16,63.075,8,25.72,5,14,13,33.01
3193,0,0,6,14.445,4,9.75,6,19.755,10,29.91,14,47.5,5,14.65,13,50.525,22,83.375,4,17,4,14.166,9,22.255
3194,3,6.84,4,9.02,3,7.52,1,1.95,6,14.61,10,32.262,4,11.22,7,23.23,8,30.16,2,6,3,11.4,5,17.91
3195,12,22.53,22,70.91,25,58.64,30,76.335,54,142.145,52,171.91,26,85.995,23,70.105,41,133.94,17,48.66,6,18.85,15,55.165
3196,9,17.965,14,30.75,24,49.2,35,75.655,25,50.63,40,99.975,14,37.57,12,29.79,30,87.175,9,27.845,6,12.65,15,36.03
3197,7,19.48,17,43.78,14,29.65,15,47.83,12,32.36,23,72.75,9,26.94,8,27.05,11,41.045,6,13.46,4,14.04,8,36.28
3198,7,15.72,6,15.88,11,23.175,24,52.7,25,59.06,31,79.3,9,26.8,16,45.29,18,61.12,16,48.35,6,42.46,10,27.11
3199,27,53.76,40,82.32,53,115.685,66,151.745,91,270.575,74,194.69,51,144.59,35,134.46,58,197.345,21,67.705,19,47.36,32,97.29
3200,3,4.94,6,15.84,11,23.69,6,13.44,9,18.63,4,8.8,4,15.425,5,16.82,8,19.66,5,9.8,3,8.4,4,8.17
3201,7,13.68,26,50.9,37,75.12,45,94.585,53,121.215,40,109.41,15,43.12,11,26.51,21,68.04,16,44.59,9,27.32,19,43.7
3202,1,3.84,1,3.04,3,5.04,0,0,2,7.08,5,18.936,1,5.07,4,13.325,0,0,2,6.4,0,0,2,5
3204,5,13.7,6,17.71,7,15.24,12,27.08,20,52.085,30,85.236,9,24.275,7,25.375,15,45.815,3,10.84,6,18.42,8,23.9
3205,4,3.7,1,1.52,1,9.88,1,2.73,5,14.625,2,9.8,1,2.66,0,0,4,10.72,1,3.25,0,0,0,0
