"Small.Unit.Installation.Postcode","Jan.2013...Installations.Quantity","Jan.2013...SGU.Rated.Output.In.kW","Feb.2013...Installations.Quantity","Feb.2013...SGU.Rated.Output.In.kW","Mar.2013...Installations.Quantity","Mar.2013...SGU.Rated.Output.In.kW","Apr.2013...Installations.Quantity","Apr.2013...SGU.Rated.Output.In.kW","May.2013...Installations.Quantity","May.2013...SGU.Rated.Output.In.kW","Jun.2013...Installations.Quantity","Jun.2013...SGU.Rated.Output.In.kW","Jul.2013...Installations.Quantity","Jul.2013...SGU.Rated.Output.In.kW","Aug.2013...Installations.Quantity","Aug.2013...SGU.Rated.Output.In.kW","Sep.2013...Installations.Quantity","Sep.2013...SGU.Rated.Output.In.kW","Oct.2013...Installations.Quantity","Oct.2013...SGU.Rated.Output.In.kW","Nov.2013...Installations.Quantity","Nov.2013...SGU.Rated.Output.In.kW","Dec.2013...Installations.Quantity","Dec.2013...SGU.Rated.Output.In.kW","Jan.2014...Installations.Quantity","Jan.2014...SGU.Rated.Output.In.kW","Feb.2014...Installations.Quantity","Feb.2014...SGU.Rated.Output.In.kW","Mar.2014...Installations.Quantity","Mar.2014...SGU.Rated.Output.In.kW","Apr.2014...Installations.Quantity","Apr.2014...SGU.Rated.Output.In.kW","May.2014...Installations.Quantity","May.2014...SGU.Rated.Output.In.kW","Jun.2014...Installations.Quantity","Jun.2014...SGU.Rated.Output.In.kW","Jul.2014...Installations.Quantity","Jul.2014...SGU.Rated.Output.In.kW","Aug.2014...Installations.Quantity","Aug.2014...SGU.Rated.Output.In.kW"
"6271",4,10.01,3,9.6,7,19.29,3,7.5,4,8.92,1,5,3,5.16,3,5.55,2,6.5,4,8.56,7,27.2,4,10.87,4,15.24,2,5.6,4,15.8,2,7.25,2,7,3,9.62,2,5.5,1,40
"6275",3,6.3,1,2.4,1,2,2,3.1,6,10.5,3,7,0,0,0,0,3,7.8,1,4,4,4.915,0,0,1,1.17,4,13.45,4,9.5,1,0.2,0,0,1,5,0,0,0,0
"6280",26,107.546,18,42.67,12,61.295,23,50.16,22,57.675,17,32.545,20,91.27,16,33.77,17,44.811,14,59.32,10,34.25,18,105.475,18,92.95,17,48.636,11,61.935,7,37.25,14,45.508,15,43.982,8,18.145,5,14.93
"6281",4,8.98,7,18.38,4,10.1,2,10.4,5,33.28,7,15.7,2,5.18,3,8.5,1,3.5,4,11.05,4,12.84,6,18.992,2,9.75,5,14.69,2,3.5,6,24.39,3,9,3,8.732,2,6,3,11.829
"6282",2,2.36,2,3.6,0,0,1,0.78,1,2,2,4.75,0,0,1,2,1,3,1,2,3,7.95,1,3.27,0,0,3,7.85,2,7.924,0,0,1,1,1,1.5,0,0,1,3.27
"6284",0,0,1,6,0,0,2,3.5,0,0,0,0,0,0,1,1.5,2,6.45,2,8.5,2,3.49,0,0,2,5,0,0,1,3,0,0,1,5.232,1,3.25,0,0,0,0
"6285",7,17.23,14,64.948,4,38.4,2,3.5,6,13.72,7,19.184,1,5,1,2,4,14.099,4,39.75,6,17.38,5,41.33,7,26,5,24.46,3,106.5,4,11.03,4,13.6,1,4,4,15.5,0,0
"6286",0,0,0,0,1,2,1,2.4,0,0,0,0,0,0,0,0,0,0,1,3.12,1,9.36,0,0,1,17,1,2,1,5,0,0,0,0,0,0,1,2,1,1.6
"6288",1,5.76,0,0,1,2.04,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,0,0,0,0,1,5.25,0,0,0,0,0,0,0,0,1,5,0,0,0,0
"6290",0,0,0,0,6,10.8,2,3.61,0,0,2,4.695,0,0,0,0,0,0,3,10.25,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
"6302",9,22.2,5,16.84,2,8.68,6,18.13,5,11.5,4,12.35,5,13.7,4,13.25,2,4,6,15.4,2,7.925,4,12.35,2,9.12,5,16.56,2,7.36,3,11.12,4,110.87,1,1.5,4,11.66,1,2
"6304",1,1.5,1,1.5,4,12.68,3,5.005,1,5,4,11.04,1,3.5,2,6.75,4,9.742,4,9.8,5,14.74,2,8.36,3,7.63,0,0,2,5.28,0,0,3,9.5,3,10.5,4,39.1,0,0
"6306",3,8.46,2,6.4,1,2,12,38.38,0,0,0,0,0,0,1,3.5,1,3.2,0,0,0,0,1,3.36,0,0,2,10.04,0,0,0,0,0,0,1,4,1,30,0,0
"6308",2,4.08,0,0,2,3.7,1,3.5,2,4.755,1,6.21,1,6,1,5,2,7,2,2.78,1,1.75,2,4.5,2,22,0,0,4,26.4,4,7.25,2,11,0,0,0,0,0,0
"6309",0,0,0,0,1,1.95,2,8.07,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0
"6311",0,0,2,6,1,2.5,0,0,1,2.5,1,2.5,0,0,0,0,0,0,2,7.53,0,0,0,0,2,8.5,0,0,2,12.9,0,0,0,0,2,5.6,0,0,0,0
"6312",1,3.12,7,14.49,0,0,7,22.13,4,13.784,5,67.92,1,1,0,0,0,0,2,7.5,2,6,2,7.2,0,0,2,8,1,3.5,5,15.46,8,14.61,9,33,4,17.7,2,7.5
"6313",1,2.1,0,0,0,0,2,5.6,1,3,1,1.56,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6315",0,0,2,6.832,0,0,4,10,3,7.5,2,4.7,2,7.8,2,6.6,0,0,1,3,0,0,1,1.5,1,3,1,5,1,6,5,10.5,5,16.62,3,11.8,0,0,1,3.5
"6316",0,0,1,2,0,0,0,0,0,0,3,9.6,2,6.4,0,0,0,0,0,0,0,0,1,0.8,0,0,0,0,0,0,1,3.5,1,1.5,1,3.5,1,5.5,0,0
"6317",0,0,5,17,4,30.2,0,0,1,3,0,0,2,8,3,10.61,0,0,1,39.69,3,8.5,0,0,0,0,3,9,3,9.5,0,0,2,6.08,3,8.5,7,18,1,3
"6318",0,0,1,1.52,0,0,0,0,0,0,1,3.2,0,0,1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0
"6320",0,0,0,0,2,4.5,1,1.5,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6321",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.308,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,30
"6322",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.72,0,0,0,0,0,0,0,0,0,0
"6323",0,0,0,0,0,0,0,0,2,3.265,0,0,0,0,0,0,1,5,0,0,1,3.5,0,0,1,2.55,1,3,0,0,1,3,1,3,1,2,0,0,0,0
"6324",3,9,1,3,2,7.312,3,10,1,3,1,3.5,0,0,2,5.7,2,4,4,99.38,0,0,2,4.5,3,8.12,4,56.6,5,63.65,1,2,3,42.2,1,3,0,0,0,0
"6326",0,0,0,0,0,0,0,0,1,2.99,1,2.5,1,0.72,0,0,0,0,0,0,1,3,1,3,1,3,1,2.142,0,0,0,0,0,0,0,0,0,0,0,0
"6327",1,2.82,0,0,1,1.06,1,2.88,1,3.36,0,0,1,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6328",0,0,0,0,0,0,0,0,1,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.1,0,0,0,0,1,1.5,0,0
"6330",28,54.505,20,71.895,14,30.43,9,28.98,13,122.932,28,82.792,12,37.92,13,32.92,6,14.5,19,53.696,18,47.966,20,83.995,14,40.97,17,49.075,8,23.77,29,66.842,15,50.59,25,64.125,16,72.75,6,25
"6331",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6332",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6333",4,7.06,4,38.52,2,3.856,2,5,5,15.516,4,11.29,4,10.482,5,13.81,3,9.96,1,3.332,0,0,2,6.54,4,17.732,3,33.34,4,18.13,2,6.424,6,16.85,5,40.66,5,14.644,0,0
"6335",0,0,0,0,0,0,1,25,2,3,0,0,3,7.924,0,0,0,0,0,0,1,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.2,0,0
"6336",0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,3.12,1,3.12,0,0,0,0,0,0,0,0,1,3.2,2,18.2,0,0
"6337",0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.96,0,0,0,0,0,0,0,0
"6338",0,0,0,0,2,6.72,3,11.005,0,0,1,2.88,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6341",0,0,1,3.2,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6343",1,1.6,0,0,1,3.2,0,0,0,0,2,6.4,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6346",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6348",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.92,0,0,0,0,0,0,0,0,1,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6350",0,0,2,2.66,0,0,0,0,0,0,2,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.5,0,0,0,0,0,0,0,0
"6351",0,0,0,0,0,0,0,0,0,0,0,0,1,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6352",1,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6353",0,0,0,0,0,0,0,0,3,18.2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.04,0,0,0,0
"6355",0,0,0,0,0,0,0,0,1,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.12,0,0,0,0,0,0
"6356",2,6.4,0,0,0,0,0,0,0,0,1,4.8,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6357",1,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.1,0,0
"6358",0,0,0,0,1,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6359",0,0,3,9.6,2,6.4,0,0,0,0,2,12,0,0,1,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0
"6361",0,0,0,0,0,0,0,0,0,0,0,0,1,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6363",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6365",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,2,6
"6367",0,0,0,0,1,3.2,1,1.6,0,0,0,0,0,0,0,0,2,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6368",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6369",0,0,0,0,0,0,0,0,0,0,1,1.75,6,18,0,0,0,0,1,3.2,0,0,1,3,0,0,0,0,1,5.7,0,0,1,6,0,0,1,3,0,0
"6370",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,5,0,0,0,0,2,8,0,0,0,0,0,0
"6372",0,0,1,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0
"6373",0,0,0,0,1,3.2,2,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6375",1,3,2,7.8,2,6.4,6,17.8,0,0,1,1.11,8,31.72,5,31.2,4,13.3,6,13.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.2,0,0,0,0
"6383",0,0,0,0,0,0,2,4.51,3,7,1,3,1,3.2,5,14.9,1,3,0,0,3,36,0,0,1,3,0,0,0,0,6,14.13,0,0,3,8.5,0,0,0,0
"6384",0,0,0,0,0,0,0,0,0,0,0,0,1,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6385",0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6386",0,0,0,0,1,3.2,1,3.2,0,0,0,0,1,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6390",1,3.2,2,5.93,0,0,0,0,1,4,1,3.27,1,5,0,0,2,7.7,0,0,1,3,0,0,0,0,2,4.5,1,5,1,3,2,10,0,0,0,0,1,2
"6391",0,0,3,5.12,1,1.6,0,0,0,0,4,7.496,1,2.4,0,0,0,0,1,2.4,0,0,2,3.5,0,0,1,3.5,2,9.38,2,60,1,1.5,0,0,0,0,1,3.5
"6392",0,0,0,0,1,2,0,0,0,0,2,6.4,1,5.25,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,2,4,7.5,0,0,0,0,0,0
"6393",0,0,0,0,0,0,1,3.2,0,0,1,3,0,0,2,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6394",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6395",0,0,0,0,0,0,3,12.284,4,16.738,1,2.94,0,0,0,0,1,2,0,0,0,0,2,6.72,0,0,1,5.2,2,17.43,1,3.924,2,6.5,0,0,0,0,0,0
"6396",1,2.28,0,0,0,0,1,30,0,0,0,0,0,0,0,0,1,2.25,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6397",0,0,1,30,1,2.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6398",0,0,0,0,1,3,0,0,1,2.616,0,0,2,35,2,11,0,0,0,0,0,0,0,0,1,2.16,0,0,0,0,0,0,2,7.6,0,0,1,5.5,0,0
"6401",5,13.4,19,62.77,10,61.755,3,18.35,13,42.25,3,10.03,8,38.876,0,0,6,17.42,9,41.79,8,25.6,5,47.22,6,11.4,4,14.49,4,13,4,12.26,11,35.47,6,20.1,4,12.4,1,1.5
"6403",1,1.14,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.5,0,0,0,0
"6405",0,0,0,0,0,0,0,0,0,0,1,1.95,0,0,0,0,1,2.5,0,0,0,0,3,7,0,0,0,0,0,0,0,0,1,4.5,0,0,0,0,0,0
"6407",0,0,1,4.9,0,0,1,3.2,2,6.2,0,0,1,6,1,1.56,1,5,0,0,2,13,0,0,3,35,1,6,0,0,2,11,3,13,1,3.5,3,41,0,0
"6409",2,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,1,2,0,0,1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
"6410",0,0,0,0,0,0,0,0,0,0,1,4.8,2,17.2,0,0,0,0,4,10.64,3,64.5,2,8,0,0,0,0,5,15.7,2,6.943,3,9.5,4,14.5,4,13,0,0
"6411",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6413",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6414",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6415",1,30,0,0,3,9.2,2,4.4,2,3.25,1,2.5,1,0.5,2,7,3,6.52,0,0,0,0,11,79.3,9,45.2,1,2.5,4,17.86,1,5,7,25.5,1,5,0,0,1,12
"6418",0,0,0,0,3,16.4,0,0,1,5,1,3,6,20.8,0,0,1,3.2,3,3.69,0,0,0,0,1,1.5,1,5,0,0,0,0,1,5,0,0,0,0,1,3.5
"6419",0,0,0,0,0,0,0,0,0,0,0,0,1,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0
"6420",0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6421",0,0,1,5,0,0,1,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6423",0,0,0,0,0,0,0,0,0,0,0,0,1,2.205,0,0,0,0,0,0,0,0,0,0,1,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6424",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
"6425",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6426",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.57,0,0,1,5.6,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,0,0
"6428",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.2,0,0,0,0
"6429",0,0,0,0,0,0,1,3.2,1,2,0,0,0,0,0,0,0,0,1,8,0,0,2,4.42,1,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6430",3,7.25,4,12.56,13,35.88,14,51.11,8,27.26,5,36.22,8,41.5,3,15,9,35.74,9,22.36,14,52.5,9,39.36,1,1.9,10,39.8,4,15.5,5,21.5,4,20.96,10,114.936,1,5,0,0
"6432",1,5.06,1,5,3,5.62,1,2,3,28.05,8,46.5,1,2,2,10,3,18.5,1,3,2,6,3,6.5,0,0,1,3,0,0,1,5,0,0,5,27.5,0,0,0,0
"6433",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6434",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6436",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6437",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6438",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6440",0,0,0,0,2,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.76,0,0,0,0,0,0,0,0,0,0
"6442",0,0,2,6,2,5.5,0,0,2,19.85,2,10.25,3,12.25,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0
"6443",3,5.6,1,1.6,3,13.28,2,10.56,0,0,0,0,0,0,1,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6445",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.88,0,0,0,0,0,0,0,0,0,0
"6446",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6447",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6448",0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6450",6,16.742,10,35.072,2,6,14,47.19,8,28.75,6,18.68,5,21.52,16,53.55,7,31.44,13,33,2,7,7,29.58,10,43.2,6,26.29,6,30.46,2,10,3,14.5,11,47.699,9,46.67,0,0
"6460",3,6.94,0,0,0,0,1,1.75,1,5,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,8.5,1,1.5,0,0,0,0,1,3,0,0,0,0,0,0
"6461",2,5.555,2,3,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,3,3,10.56,0,0,0,0
"6465",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6466",0,0,0,0,0,0,0,0,0,0,0,0,1,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6467",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6468",0,0,0,0,0,0,0,0,0,0,1,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6472",0,0,0,0,0,0,0,0,0,0,0,0,1,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6473",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6475",1,5.07,0,0,0,0,1,1.665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6476",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6477",0,0,0,0,2,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6479",0,0,0,0,0,0,0,0,2,5.58,1,3,10,34,0,0,1,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14.6,1,3.2,0,0,0,0
"6480",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6485",0,0,0,0,0,0,1,1.6,0,0,0,0,0,0,0,0,1,2.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.5,0,0
"6487",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6488",0,0,0,0,0,0,1,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6489",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6490",0,0,0,0,0,0,0,0,0,0,0,0,1,3.2,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6501",3,9.8,2,7.47,2,9.7,2,10.64,1,4.14,4,14.81,1,35,0,0,1,3,0,0,0,0,0,0,0,0,5,23.56,0,0,2,10,3,15.2,1,5,2,7,0,0
"6502",5,13.7,1,1.6,3,6.5,4,8.236,1,3,1,1.6,6,25.1,1,3,0,0,2,11.4,0,0,0,0,2,32.5,0,0,3,9.325,3,13.9,1,5.1,0,0,1,5,0,0
"6503",1,5,4,14.33,1,2.5,0,0,2,6.6,4,36,3,8.5,1,1,2,11,1,2,3,36.05,1,100,2,7.2,2,7,1,30,3,14.5,5,25.005,4,29.79,2,6.2,0,0
"6504",1,3.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6505",0,0,3,9.56,0,0,0,0,0,0,0,0,0,0,0,0,1,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6506",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6507",0,0,0,0,0,0,0,0,0,0,2,10.5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1.225,0,0,2,10,0,0,0,0,1,3.2,0,0
"6509",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0
"6510",1,4.8,11,28,9,30.58,1,6.27,1,3,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,1,10,0,0,0,0,2,7.42,0,0,0,0
"6511",0,0,1,3,1,3,2,5,3,9.74,2,5.25,0,0,0,0,0,0,1,2,0,0,0,0,1,2,0,0,1,1.75,0,0,0,0,1,38,1,3,1,6
"6512",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6513",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.225,0,0,0,0,0,0,0,0,0,0,0,0
"6514",0,0,0,0,0,0,1,3,0,0,1,3.2,2,32.94,0,0,6,13.5,2,6,1,5,2,3.6,0,0,2,3.75,1,3.12,1,2.5,0,0,0,0,2,35,0,0
"6515",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6516",1,2.08,0,0,0,0,2,7,1,3,5,12.43,1,5,3,7.35,1,2,3,15,1,5,1,2,3,12.07,3,12,1,6,1,4.16,3,12,3,14,4,18.715,1,3.12
"6517",1,1.6,0,0,2,6.25,0,0,0,0,1,6,0,0,1,1.2,0,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
